1536
(0.312500, 0.312500, 0.926102) (0.281250, 0.281250, 0.926102) (0.000000, 0.000000) 
(0.281250, 0.312500, 0.993100) (0.281250, 0.312500, 0.993100) (0.000000, 0.000000) 
(0.312500, 0.312500, 0.926102) (0.281250, 0.312500, 0.926102) (0.000000, 0.000000) 
(0.281250, 0.343750, 0.907776) (0.281250, 0.312500, 0.907776) (0.000000, 0.000000) 
(0.281250, 0.343750, 0.907776) (0.281250, 0.312500, 0.907776) (0.000000, 0.000000) 
(0.312500, 0.312500, 0.926102) (0.281250, 0.312500, 0.926102) (0.000000, 0.000000) 
(0.312500, 0.343750, 0.847952) (0.281250, 0.312500, 0.847952) (0.000000, 0.000000) 
(0.281250, 0.343750, 0.907776) (0.281250, 0.343750, 0.907776) (0.000000, 0.000000) 
(0.312500, 0.343750, 0.847952) (0.281250, 0.343750, 0.847952) (0.000000, 0.000000) 
(0.281250, 0.375000, 0.814373) (0.281250, 0.343750, 0.814373) (0.000000, 0.000000) 
(0.281250, 0.375000, 0.814373) (0.281250, 0.343750, 0.814373) (0.000000, 0.000000) 
(0.312500, 0.343750, 0.847952) (0.281250, 0.343750, 0.847952) (0.000000, 0.000000) 
(0.312500, 0.375000, 0.762345) (0.281250, 0.343750, 0.762345) (0.000000, 0.000000) 
(0.281250, 0.375000, 0.814373) (0.281250, 0.375000, 0.814373) (0.000000, 0.000000) 
(0.312500, 0.375000, 0.762345) (0.281250, 0.375000, 0.762345) (0.000000, 0.000000) 
(0.281250, 0.406250, 0.720105) (0.281250, 0.375000, 0.720105) (0.000000, 0.000000) 
(0.281250, 0.406250, 0.720105) (0.281250, 0.375000, 0.720105) (0.000000, 0.000000) 
(0.312500, 0.375000, 0.762345) (0.281250, 0.375000, 0.762345) (0.000000, 0.000000) 
(0.312500, 0.406250, 0.675855) (0.281250, 0.375000, 0.675855) (0.000000, 0.000000) 
(0.281250, 0.406250, 0.720105) (0.281250, 0.406250, 0.720105) (0.000000, 0.000000) 
(0.312500, 0.406250, 0.675855) (0.281250, 0.406250, 0.675855) (0.000000, 0.000000) 
(0.281250, 0.437500, 0.631052) (0.281250, 0.406250, 0.631052) (0.000000, 0.000000) 
(0.281250, 0.437500, 0.631052) (0.281250, 0.406250, 0.631052) (0.000000, 0.000000) 
(0.312500, 0.406250, 0.675855) (0.281250, 0.406250, 0.675855) (0.000000, 0.000000) 
(0.312500, 0.437500, 0.594034) (0.281250, 0.406250, 0.594034) (0.000000, 0.000000) 
(0.281250, 0.437500, 0.631052) (0.281250, 0.437500, 0.631052) (0.000000, 0.000000) 
(0.312500, 0.437500, 0.594034) (0.281250, 0.437500, 0.594034) (0.000000, 0.000000) 
(0.281250, 0.468750, 0.551530) (0.281250, 0.437500, 0.551530) (0.000000, 0.000000) 
(0.281250, 0.468750, 0.551530) (0.281250, 0.437500, 0.551530) (0.000000, 0.000000) 
(0.312500, 0.437500, 0.594034) (0.281250, 0.437500, 0.594034) (0.000000, 0.000000) 
(0.312500, 0.468750, 0.520833) (0.281250, 0.437500, 0.520833) (0.000000, 0.000000) 
(0.281250, 0.468750, 0.551530) (0.281250, 0.468750, 0.551530) (0.000000, 0.000000) 
(0.312500, 0.468750, 0.520833) (0.281250, 0.468750, 0.520833) (0.000000, 0.000000) 
(0.281250, 0.500000, 0.483877) (0.281250, 0.468750, 0.483877) (0.000000, 0.000000) 
(0.281250, 0.500000, 0.483877) (0.281250, 0.468750, 0.483877) (0.000000, 0.000000) 
(0.312500, 0.468750, 0.520833) (0.281250, 0.468750, 0.520833) (0.000000, 0.000000) 
(0.312500, 0.500000, 0.458393) (0.281250, 0.468750, 0.458393) (0.000000, 0.000000) 
(0.281250, 0.500000, 0.483877) (0.281250, 0.500000, 0.483877) (0.000000, 0.000000) 
(0.312500, 0.500000, 0.458393) (0.281250, 0.500000, 0.458393) (0.000000, 0.000000) 
(0.281250, 0.531250, 0.428608) (0.281250, 0.500000, 0.428608) (0.000000, 0.000000) 
(0.281250, 0.531250, 0.428608) (0.281250, 0.500000, 0.428608) (0.000000, 0.000000) 
(0.312500, 0.500000, 0.458393) (0.281250, 0.500000, 0.458393) (0.000000, 0.000000) 
(0.312500, 0.531250, 0.407134) (0.281250, 0.500000, 0.407134) (0.000000, 0.000000) 
(0.281250, 0.531250, 0.428608) (0.281250, 0.531250, 0.428608) (0.000000, 0.000000) 
(0.312500, 0.531250, 0.407134) (0.281250, 0.531250, 0.407134) (0.000000, 0.000000) 
(0.281250, 0.562500, 0.384775) (0.281250, 0.531250, 0.384775) (0.000000, 0.000000) 
(0.281250, 0.562500, 0.384775) (0.281250, 0.531250, 0.384775) (0.000000, 0.000000) 
(0.312500, 0.531250, 0.407134) (0.281250, 0.531250, 0.407134) (0.000000, 0.000000) 
(0.312500, 0.562500, 0.366024) (0.281250, 0.531250, 0.366024) (0.000000, 0.000000) 
(0.281250, 0.562500, 0.384775) (0.281250, 0.562500, 0.384775) (0.000000, 0.000000) 
(0.312500, 0.562500, 0.366024) (0.281250, 0.562500, 0.366024) (0.000000, 0.000000) 
(0.281250, 0.593750, 0.350421) (0.281250, 0.562500, 0.350421) (0.000000, 0.000000) 
(0.281250, 0.593750, 0.350421) (0.281250, 0.562500, 0.350421) (0.000000, 0.000000) 
(0.312500, 0.562500, 0.366024) (0.281250, 0.562500, 0.366024) (0.000000, 0.000000) 
(0.312500, 0.593750, 0.332910) (0.281250, 0.562500, 0.332910) (0.000000, 0.000000) 
(0.281250, 0.593750, 0.350421) (0.281250, 0.593750, 0.350421) (0.000000, 0.000000) 
(0.312500, 0.593750, 0.332910) (0.281250, 0.593750, 0.332910) (0.000000, 0.000000) 
(0.281250, 0.625000, 0.323070) (0.281250, 0.593750, 0.323070) (0.000000, 0.000000) 
(0.281250, 0.625000, 0.323070) (0.281250, 0.593750, 0.323070) (0.000000, 0.000000) 
(0.312500, 0.593750, 0.332910) (0.281250, 0.593750, 0.332910) (0.000000, 0.000000) 
(0.312500, 0.625000, 0.304966) (0.281250, 0.593750, 0.304966) (0.000000, 0.000000) 
(0.281250, 0.625000, 0.323070) (0.281250, 0.625000, 0.323070) (0.000000, 0.000000) 
(0.312500, 0.625000, 0.304966) (0.281250, 0.625000, 0.304966) (0.000000, 0.000000) 
(0.281250, 0.656250, 0.300303) (0.281250, 0.625000, 0.300303) (0.000000, 0.000000) 
(0.281250, 0.656250, 0.300303) (0.281250, 0.625000, 0.300303) (0.000000, 0.000000) 
(0.312500, 0.625000, 0.304966) (0.281250, 0.625000, 0.304966) (0.000000, 0.000000) 
(0.312500, 0.656250, 0.279461) (0.281250, 0.625000, 0.279461) (0.000000, 0.000000) 
(0.281250, 0.656250, 0.300303) (0.281250, 0.656250, 0.300303) (0.000000, 0.000000) 
(0.312500, 0.656250, 0.279461) (0.281250, 0.656250, 0.279461) (0.000000, 0.000000) 
(0.281250, 0.687500, 0.280430) (0.281250, 0.656250, 0.280430) (0.000000, 0.000000) 
(0.281250, 0.687500, 0.280430) (0.281250, 0.656250, 0.280430) (0.000000, 0.000000) 
(0.312500, 0.656250, 0.279461) (0.281250, 0.656250, 0.279461) (0.000000, 0.000000) 
(0.312500, 0.687500, 0.254894) (0.281250, 0.656250, 0.254894) (0.000000, 0.000000) 
(0.281250, 0.687500, 0.280430) (0.281250, 0.687500, 0.280430) (0.000000, 0.000000) 
(0.312500, 0.687500, 0.254894) (0.281250, 0.687500, 0.254894) (0.000000, 0.000000) 
(0.281250, 0.718750, 0.263006) (0.281250, 0.687500, 0.263006) (0.000000, 0.000000) 
(0.281250, 0.718750, 0.263006) (0.281250, 0.687500, 0.263006) (0.000000, 0.000000) 
(0.312500, 0.687500, 0.254894) (0.281250, 0.687500, 0.254894) (0.000000, 0.000000) 
(0.312500, 0.718750, 0.231971) (0.281250, 0.687500, 0.231971) (0.000000, 0.000000) 
(0.281250, 0.718750, 0.263006) (0.281250, 0.718750, 0.263006) (0.000000, 0.000000) 
(0.312500, 0.718750, 0.231971) (0.281250, 0.718750, 0.231971) (0.000000, 0.000000) 
(0.281250, 0.750000, 0.248748) (0.281250, 0.718750, 0.248748) (0.000000, 0.000000) 
(0.281250, 0.750000, 0.248748) (0.281250, 0.718750, 0.248748) (0.000000, 0.000000) 
(0.312500, 0.718750, 0.231971) (0.281250, 0.718750, 0.231971) (0.000000, 0.000000) 
(0.312500, 0.750000, 0.213416) (0.281250, 0.718750, 0.213416) (0.000000, 0.000000) 
(0.281250, 0.750000, 0.248748) (0.281250, 0.750000, 0.248748) (0.000000, 0.000000) 
(0.312500, 0.750000, 0.213416) (0.281250, 0.750000, 0.213416) (0.000000, 0.000000) 
(0.281250, 0.781250, 0.238663) (0.281250, 0.750000, 0.238663) (0.000000, 0.000000) 
(0.281250, 0.781250, 0.238663) (0.281250, 0.750000, 0.238663) (0.000000, 0.000000) 
(0.312500, 0.750000, 0.213416) (0.281250, 0.750000, 0.213416) (0.000000, 0.000000) 
(0.312500, 0.781250, 0.202182) (0.281250, 0.750000, 0.202182) (0.000000, 0.000000) 
(0.281250, 0.781250, 0.238663) (0.281250, 0.781250, 0.238663) (0.000000, 0.000000) 
(0.312500, 0.781250, 0.202182) (0.281250, 0.781250, 0.202182) (0.000000, 0.000000) 
(0.281250, 0.812500, 0.232898) (0.281250, 0.781250, 0.232898) (0.000000, 0.000000) 
(0.281250, 0.812500, 0.232898) (0.281250, 0.781250, 0.232898) (0.000000, 0.000000) 
(0.312500, 0.781250, 0.202182) (0.281250, 0.781250, 0.202182) (0.000000, 0.000000) 
(0.312500, 0.812500, 0.199117) (0.281250, 0.781250, 0.199117) (0.000000, 0.000000) 
(0.281250, 0.812500, 0.232898) (0.281250, 0.812500, 0.232898) (0.000000, 0.000000) 
(0.312500, 0.812500, 0.199117) (0.281250, 0.812500, 0.199117) (0.000000, 0.000000) 
(0.281250, 0.843750, 0.230257) (0.281250, 0.812500, 0.230257) (0.000000, 0.000000) 
(0.281250, 0.843750, 0.230257) (0.281250, 0.812500, 0.230257) (0.000000, 0.000000) 
(0.312500, 0.812500, 0.199117) (0.281250, 0.812500, 0.199117) (0.000000, 0.000000) 
(0.312500, 0.843750, 0.202025) (0.281250, 0.812500, 0.202025) (0.000000, 0.000000) 
(0.281250, 0.843750, 0.230257) (0.281250, 0.843750, 0.230257) (0.000000, 0.000000) 
(0.312500, 0.843750, 0.202025) (0.281250, 0.843750, 0.202025) (0.000000, 0.000000) 
(0.281250, 0.875000, 0.228767) (0.281250, 0.843750, 0.228767) (0.000000, 0.000000) 
(0.281250, 0.875000, 0.228767) (0.281250, 0.843750, 0.228767) (0.000000, 0.000000) 
(0.312500, 0.843750, 0.202025) (0.281250, 0.843750, 0.202025) (0.000000, 0.000000) 
(0.312500, 0.875000, 0.206934) (0.281250, 0.843750, 0.206934) (0.000000, 0.000000) 
(0.281250, 0.875000, 0.228767) (0.281250, 0.875000, 0.228767) (0.000000, 0.000000) 
(0.312500, 0.875000, 0.206934) (0.281250, 0.875000, 0.206934) (0.000000, 0.000000) 
(0.281250, 0.906250, 0.226733) (0.281250, 0.875000, 0.226733) (0.000000, 0.000000) 
(0.281250, 0.906250, 0.226733) (0.281250, 0.875000, 0.226733) (0.000000, 0.000000) 
(0.312500, 0.875000, 0.206934) (0.281250, 0.875000, 0.206934) (0.000000, 0.000000) 
(0.312500, 0.906250, 0.210377) (0.281250, 0.875000, 0.210377) (0.000000, 0.000000) 
(0.281250, 0.906250, 0.226733) (0.281250, 0.906250, 0.226733) (0.000000, 0.000000) 
(0.312500, 0.906250, 0.210377) (0.281250, 0.906250, 0.210377) (0.000000, 0.000000) 
(0.281250, 0.937500, 0.223390) (0.281250, 0.906250, 0.223390) (0.000000, 0.000000) 
(0.281250, 0.937500, 0.223390) (0.281250, 0.906250, 0.223390) (0.000000, 0.000000) 
(0.312500, 0.906250, 0.210377) (0.281250, 0.906250, 0.210377) (0.000000, 0.000000) 
(0.312500, 0.937500, 0.210796) (0.281250, 0.906250, 0.210796) (0.000000, 0.000000) 
(0.281250, 0.937500, 0.223390) (0.281250, 0.937500, 0.223390) (0.000000, 0.000000) 
(0.312500, 0.937500, 0.210796) (0.281250, 0.937500, 0.210796) (0.000000, 0.000000) 
(0.281250, 0.968750, 0.218823) (0.281250, 0.937500, 0.218823) (0.000000, 0.000000) 
(0.281250, 0.968750, 0.218823) (0.281250, 0.937500, 0.218823) (0.000000, 0.000000) 
(0.312500, 0.937500, 0.210796) (0.281250, 0.937500, 0.210796) (0.000000, 0.000000) 
(0.312500, 0.968750, 0.208403) (0.281250, 0.937500, 0.208403) (0.000000, 0.000000) 
(0.281250, 0.968750, 0.218823) (0.281250, 0.968750, 0.218823) (0.000000, 0.000000) 
(0.312500, 0.968750, 0.208403) (0.281250, 0.968750, 0.208403) (0.000000, 0.000000) 
(0.281250, 1.000000, 0.213497) (0.281250, 0.968750, 0.213497) (0.000000, 0.000000) 
(0.281250, 1.000000, 0.213497) (0.281250, 0.968750, 0.213497) (0.000000, 0.000000) 
(0.312500, 0.968750, 0.208403) (0.281250, 0.968750, 0.208403) (0.000000, 0.000000) 
(0.312500, 1.000000, 0.204197) (0.281250, 0.968750, 0.204197) (0.000000, 0.000000) 
(0.312500, -0.000000, 0.739025) (0.312500, -0.000000, 0.739025) (0.000000, 0.000000) 
(0.343750, -0.000000, 0.687805) (0.312500, -0.000000, 0.687805) (0.000000, 0.000000) 
(0.312500, 0.031250, 0.795270) (0.312500, -0.000000, 0.795270) (0.000000, 0.000000) 
(0.312500, 0.031250, 0.795270) (0.312500, -0.000000, 0.795270) (0.000000, 0.000000) 
(0.343750, -0.000000, 0.687805) (0.312500, -0.000000, 0.687805) (0.000000, 0.000000) 
(0.343750, 0.031250, 0.736151) (0.312500, -0.000000, 0.736151) (0.000000, 0.000000) 
(0.312500, 0.031250, 0.795270) (0.312500, 0.031250, 0.795270) (0.000000, 0.000000) 
(0.343750, 0.031250, 0.736151) (0.312500, 0.031250, 0.736151) (0.000000, 0.000000) 
(0.312500, 0.062500, 0.857596) (0.312500, 0.031250, 0.857596) (0.000000, 0.000000) 
(0.312500, 0.062500, 0.857596) (0.312500, 0.031250, 0.857596) (0.000000, 0.000000) 
(0.343750, 0.031250, 0.736151) (0.312500, 0.031250, 0.736151) (0.000000, 0.000000) 
(0.343750, 0.062500, 0.789939) (0.312500, 0.031250, 0.789939) (0.000000, 0.000000) 
(0.312500, 0.062500, 0.857596) (0.312500, 0.062500, 0.857596) (0.000000, 0.000000) 
(0.343750, 0.062500, 0.789939) (0.312500, 0.062500, 0.789939) (0.000000, 0.000000) 
(0.312500, 0.093750, 0.920801) (0.312500, 0.062500, 0.920801) (0.000000, 0.000000) 
(0.312500, 0.093750, 0.920801) (0.312500, 0.062500, 0.920801) (0.000000, 0.000000) 
(0.343750, 0.062500, 0.789939) (0.312500, 0.062500, 0.789939) (0.000000, 0.000000) 
(0.343750, 0.093750, 0.844625) (0.312500, 0.062500, 0.844625) (0.000000, 0.000000) 
(0.312500, 0.093750, 0.920801) (0.312500, 0.093750, 0.920801) (0.000000, 0.000000) 
(0.343750, 0.093750, 0.844625) (0.312500, 0.093750, 0.844625) (0.000000, 0.000000) 
(0.312500, 0.125000, 0.978472) (0.312500, 0.093750, 0.978472) (0.000000, 0.000000) 
(0.312500, 0.125000, 0.978472) (0.312500, 0.093750, 0.978472) (0.000000, 0.000000) 
(0.343750, 0.093750, 0.844625) (0.312500, 0.093750, 0.844625) (0.000000, 0.000000) 
(0.343750, 0.125000, 0.894589) (0.312500, 0.093750, 0.894589) (0.000000, 0.000000) 
(0.312500, 0.125000, 0.978472) (0.312500, 0.125000, 0.978472) (0.000000, 0.000000) 
(0.343750, 0.125000, 0.894589) (0.312500, 0.125000, 0.894589) (0.000000, 0.000000) 
(0.312500, 0.156250, 1.023816) (0.312500, 0.125000, 1.023816) (0.000000, 0.000000) 
(0.312500, 0.156250, 1.023816) (0.312500, 0.125000, 1.023816) (0.000000, 0.000000) 
(0.343750, 0.125000, 0.894589) (0.312500, 0.125000, 0.894589) (0.000000, 0.000000) 
(0.343750, 0.156250, 0.933870) (0.312500, 0.125000, 0.933870) (0.000000, 0.000000) 
(0.312500, 0.156250, 1.023816) (0.312500, 0.156250, 1.023816) (0.000000, 0.000000) 
(0.343750, 0.156250, 0.933870) (0.312500, 0.156250, 0.933870) (0.000000, 0.000000) 
(0.312500, 0.187500, 1.050720) (0.312500, 0.156250, 1.050720) (0.000000, 0.000000) 
(0.312500, 0.187500, 1.050720) (0.312500, 0.156250, 1.050720) (0.000000, 0.000000) 
(0.343750, 0.156250, 0.933870) (0.312500, 0.156250, 0.933870) (0.000000, 0.000000) 
(0.343750, 0.187500, 0.957083) (0.312500, 0.156250, 0.957083) (0.000000, 0.000000) 
(0.312500, 0.187500, 1.050720) (0.312500, 0.187500, 1.050720) (0.000000, 0.000000) 
(0.343750, 0.187500, 0.957083) (0.312500, 0.187500, 0.957083) (0.000000, 0.000000) 
(0.312500, 0.218750, 1.054811) (0.312500, 0.187500, 1.054811) (0.000000, 0.000000) 
(0.312500, 0.218750, 1.054811) (0.312500, 0.187500, 1.054811) (0.000000, 0.000000) 
(0.343750, 0.187500, 0.957083) (0.312500, 0.187500, 0.957083) (0.000000, 0.000000) 
(0.343750, 0.218750, 0.960351) (0.312500, 0.187500, 0.960351) (0.000000, 0.000000) 
(0.312500, 0.218750, 1.054811) (0.312500, 0.218750, 1.054811) (0.000000, 0.000000) 
(0.343750, 0.218750, 0.960351) (0.312500, 0.218750, 0.960351) (0.000000, 0.000000) 
(0.312500, 0.250000, 1.034256) (0.312500, 0.218750, 1.034256) (0.000000, 0.000000) 
(0.312500, 0.250000, 1.034256) (0.312500, 0.218750, 1.034256) (0.000000, 0.000000) 
(0.343750, 0.218750, 0.960351) (0.312500, 0.218750, 0.960351) (0.000000, 0.000000) 
(0.343750, 0.250000, 0.942012) (0.312500, 0.218750, 0.942012) (0.000000, 0.000000) 
(0.312500, 0.250000, 1.034256) (0.312500, 0.250000, 1.034256) (0.000000, 0.000000) 
(0.343750, 0.250000, 0.942012) (0.312500, 0.250000, 0.942012) (0.000000, 0.000000) 
(0.312500, 0.281250, 0.990108) (0.312500, 0.250000, 0.990108) (0.000000, 0.000000) 
(0.312500, 0.281250, 0.990108) (0.312500, 0.250000, 0.990108) (0.000000, 0.000000) 
(0.343750, 0.250000, 0.942012) (0.312500, 0.250000, 0.942012) (0.000000, 0.000000) 
(0.343750, 0.281250, 0.902929) (0.312500, 0.250000, 0.902929) (0.000000, 0.000000) 
(0.312500, 0.281250, 0.990108) (0.312500, 0.281250, 0.990108) (0.000000, 0.000000) 
(0.343750, 0.281250, 0.902929) (0.312500, 0.281250, 0.902929) (0.000000, 0.000000) 
(0.312500, 0.312500, 0.926102) (0.312500, 0.281250, 0.926102) (0.000000, 0.000000) 
(0.312500, 0.312500, 0.926102) (0.312500, 0.281250, 0.926102) (0.000000, 0.000000) 
(0.343750, 0.281250, 0.902929) (0.312500, 0.281250, 0.902929) (0.000000, 0.000000) 
(0.343750, 0.312500, 0.846320) (0.312500, 0.281250, 0.846320) (0.000000, 0.000000) 
(0.312500, 0.312500, 0.926102) (0.312500, 0.312500, 0.926102) (0.000000, 0.000000) 
(0.343750, 0.312500, 0.846320) (0.312500, 0.312500, 0.846320) (0.000000, 0.000000) 
(0.312500, 0.343750, 0.847952) (0.312500, 0.312500, 0.847952) (0.000000, 0.000000) 
(0.312500, 0.343750, 0.847952) (0.312500, 0.312500, 0.847952) (0.000000, 0.000000) 
(0.343750, 0.312500, 0.846320) (0.312500, 0.312500, 0.846320) (0.000000, 0.000000) 
(0.343750, 0.343750, 0.777154) (0.312500, 0.312500, 0.777154) (0.000000, 0.000000) 
(0.312500, 0.343750, 0.847952) (0.312500, 0.343750, 0.847952) (0.000000, 0.000000) 
(0.343750, 0.343750, 0.777154) (0.312500, 0.343750, 0.777154) (0.000000, 0.000000) 
(0.312500, 0.375000, 0.762345) (0.312500, 0.343750, 0.762345) (0.000000, 0.000000) 
(0.312500, 0.375000, 0.762345) (0.312500, 0.343750, 0.762345) (0.000000, 0.000000) 
(0.343750, 0.343750, 0.777154) (0.312500, 0.343750, 0.777154) (0.000000, 0.000000) 
(0.343750, 0.375000, 0.701272) (0.312500, 0.343750, 0.701272) (0.000000, 0.000000) 
(0.312500, 0.375000, 0.762345) (0.312500, 0.375000, 0.762345) (0.000000, 0.000000) 
(0.343750, 0.375000, 0.701272) (0.312500, 0.375000, 0.701272) (0.000000, 0.000000) 
(0.312500, 0.406250, 0.675855) (0.312500, 0.375000, 0.675855) (0.000000, 0.000000) 
(0.312500, 0.406250, 0.675855) (0.312500, 0.375000, 0.675855) (0.000000, 0.000000) 
(0.343750, 0.375000, 0.701272) (0.312500, 0.375000, 0.701272) (0.000000, 0.000000) 
(0.343750, 0.406250, 0.624445) (0.312500, 0.375000, 0.624445) (0.000000, 0.000000) 
(0.312500, 0.406250, 0.675855) (0.312500, 0.406250, 0.675855) (0.000000, 0.000000) 
(0.343750, 0.406250, 0.624445) (0.312500, 0.406250, 0.624445) (0.000000, 0.000000) 
(0.312500, 0.437500, 0.594034) (0.312500, 0.406250, 0.594034) (0.000000, 0.000000) 
(0.312500, 0.437500, 0.594034) (0.312500, 0.406250, 0.594034) (0.000000, 0.000000) 
(0.343750, 0.406250, 0.624445) (0.312500, 0.406250, 0.624445) (0.000000, 0.000000) 
(0.343750, 0.437500, 0.551568) (0.312500, 0.406250, 0.551568) (0.000000, 0.000000) 
(0.312500, 0.437500, 0.594034) (0.312500, 0.437500, 0.594034) (0.000000, 0.000000) 
(0.343750, 0.437500, 0.551568) (0.312500, 0.437500, 0.551568) (0.000000, 0.000000) 
(0.312500, 0.468750, 0.520833) (0.312500, 0.437500, 0.520833) (0.000000, 0.000000) 
(0.312500, 0.468750, 0.520833) (0.312500, 0.437500, 0.520833) (0.000000, 0.000000) 
(0.343750, 0.437500, 0.551568) (0.312500, 0.437500, 0.551568) (0.000000, 0.000000) 
(0.343750, 0.468750, 0.486140) (0.312500, 0.437500, 0.486140) (0.000000, 0.000000) 
(0.312500, 0.468750, 0.520833) (0.312500, 0.468750, 0.520833) (0.000000, 0.000000) 
(0.343750, 0.468750, 0.486140) (0.312500, 0.468750, 0.486140) (0.000000, 0.000000) 
(0.312500, 0.500000, 0.458393) (0.312500, 0.468750, 0.458393) (0.000000, 0.000000) 
(0.312500, 0.500000, 0.458393) (0.312500, 0.468750, 0.458393) (0.000000, 0.000000) 
(0.343750, 0.468750, 0.486140) (0.312500, 0.468750, 0.486140) (0.000000, 0.000000) 
(0.343750, 0.500000, 0.430053) (0.312500, 0.468750, 0.430053) (0.000000, 0.000000) 
(0.312500, 0.500000, 0.458393) (0.312500, 0.500000, 0.458393) (0.000000, 0.000000) 
(0.343750, 0.500000, 0.430053) (0.312500, 0.500000, 0.430053) (0.000000, 0.000000) 
(0.312500, 0.531250, 0.407134) (0.312500, 0.500000, 0.407134) (0.000000, 0.000000) 
(0.312500, 0.531250, 0.407134) (0.312500, 0.500000, 0.407134) (0.000000, 0.000000) 
(0.343750, 0.500000, 0.430053) (0.312500, 0.500000, 0.430053) (0.000000, 0.000000) 
(0.343750, 0.531250, 0.383605) (0.312500, 0.500000, 0.383605) (0.000000, 0.000000) 
(0.312500, 0.531250, 0.407134) (0.312500, 0.531250, 0.407134) (0.000000, 0.000000) 
(0.343750, 0.531250, 0.383605) (0.312500, 0.531250, 0.383605) (0.000000, 0.000000) 
(0.312500, 0.562500, 0.366024) (0.312500, 0.531250, 0.366024) (0.000000, 0.000000) 
(0.312500, 0.562500, 0.366024) (0.312500, 0.531250, 0.366024) (0.000000, 0.000000) 
(0.343750, 0.531250, 0.383605) (0.312500, 0.531250, 0.383605) (0.000000, 0.000000) 
(0.343750, 0.562500, 0.345622) (0.312500, 0.531250, 0.345622) (0.000000, 0.000000) 
(0.312500, 0.562500, 0.366024) (0.312500, 0.562500, 0.366024) (0.000000, 0.000000) 
(0.343750, 0.562500, 0.345622) (0.312500, 0.562500, 0.345622) (0.000000, 0.000000) 
(0.312500, 0.593750, 0.332910) (0.312500, 0.562500, 0.332910) (0.000000, 0.000000) 
(0.312500, 0.593750, 0.332910) (0.312500, 0.562500, 0.332910) (0.000000, 0.000000) 
(0.343750, 0.562500, 0.345622) (0.312500, 0.562500, 0.345622) (0.000000, 0.000000) 
(0.343750, 0.593750, 0.313612) (0.312500, 0.562500, 0.313612) (0.000000, 0.000000) 
(0.312500, 0.593750, 0.332910) (0.312500, 0.593750, 0.332910) (0.000000, 0.000000) 
(0.343750, 0.593750, 0.313612) (0.312500, 0.593750, 0.313612) (0.000000, 0.000000) 
(0.312500, 0.625000, 0.304966) (0.312500, 0.593750, 0.304966) (0.000000, 0.000000) 
(0.312500, 0.625000, 0.304966) (0.312500, 0.593750, 0.304966) (0.000000, 0.000000) 
(0.343750, 0.593750, 0.313612) (0.312500, 0.593750, 0.313612) (0.000000, 0.000000) 
(0.343750, 0.625000, 0.284171) (0.312500, 0.593750, 0.284171) (0.000000, 0.000000) 
(0.312500, 0.625000, 0.304966) (0.312500, 0.625000, 0.304966) (0.000000, 0.000000) 
(0.343750, 0.625000, 0.284171) (0.312500, 0.625000, 0.284171) (0.000000, 0.000000) 
(0.312500, 0.656250, 0.279461) (0.312500, 0.625000, 0.279461) (0.000000, 0.000000) 
(0.312500, 0.656250, 0.279461) (0.312500, 0.625000, 0.279461) (0.000000, 0.000000) 
(0.343750, 0.625000, 0.284171) (0.312500, 0.625000, 0.284171) (0.000000, 0.000000) 
(0.343750, 0.656250, 0.254047) (0.312500, 0.625000, 0.254047) (0.000000, 0.000000) 
(0.312500, 0.656250, 0.279461) (0.312500, 0.656250, 0.279461) (0.000000, 0.000000) 
(0.343750, 0.656250, 0.254047) (0.312500, 0.656250, 0.254047) (0.000000, 0.000000) 
(0.312500, 0.687500, 0.254894) (0.312500, 0.656250, 0.254894) (0.000000, 0.000000) 
(0.312500, 0.687500, 0.254894) (0.312500, 0.656250, 0.254894) (0.000000, 0.000000) 
(0.343750, 0.656250, 0.254047) (0.312500, 0.656250, 0.254047) (0.000000, 0.000000) 
(0.343750, 0.687500, 0.221990) (0.312500, 0.656250, 0.221990) (0.000000, 0.000000) 
(0.312500, 0.687500, 0.254894) (0.312500, 0.687500, 0.254894) (0.000000, 0.000000) 
(0.343750, 0.687500, 0.221990) (0.312500, 0.687500, 0.221990) (0.000000, 0.000000) 
(0.312500, 0.718750, 0.231971) (0.312500, 0.687500, 0.231971) (0.000000, 0.000000) 
(0.312500, 0.718750, 0.231971) (0.312500, 0.687500, 0.231971) (0.000000, 0.000000) 
(0.343750, 0.687500, 0.221990) (0.312500, 0.687500, 0.221990) (0.000000, 0.000000) 
(0.343750, 0.718750, 0.190422) (0.312500, 0.687500, 0.190422) (0.000000, 0.000000) 
(0.312500, 0.718750, 0.231971) (0.312500, 0.718750, 0.231971) (0.000000, 0.000000) 
(0.343750, 0.718750, 0.190422) (0.312500, 0.718750, 0.190422) (0.000000, 0.000000) 
(0.312500, 0.750000, 0.213416) (0.312500, 0.718750, 0.213416) (0.000000, 0.000000) 
(0.312500, 0.750000, 0.213416) (0.312500, 0.718750, 0.213416) (0.000000, 0.000000) 
(0.343750, 0.718750, 0.190422) (0.312500, 0.718750, 0.190422) (0.000000, 0.000000) 
(0.343750, 0.750000, 0.165101) (0.312500, 0.718750, 0.165101) (0.000000, 0.000000) 
(0.312500, 0.750000, 0.213416) (0.312500, 0.750000, 0.213416) (0.000000, 0.000000) 
(0.343750, 0.750000, 0.165101) (0.312500, 0.750000, 0.165101) (0.000000, 0.000000) 
